x,y,score,color
29440,13568,0.8626551093104842,#ef5a11
29440,14080,0.8050912467895248,#2bb6ef
29952,1280,0.8201738261094935,#27eda3
29952,1792,0.7960594753508256,#438efd
29952,2304,0.8691623446706425,#d02f04
29952,2816,0.8763507893693123,#940c01
29952,3328,0.8747514157322618,#a31201
29952,3840,0.8747099669198879,#a31201
29952,4352,0.8747796289428913,#a31201
29952,4864,0.8765128551289149,#940c01
29952,5376,0.8752572998505911,#a01101
29952,5888,0.8755835194739601,#9d1001
29952,6400,0.8451157979197748,#e3da37
29952,6912,0.848011495632212,#f0cb3a
29952,7424,0.8456353491900002,#e5d838
29952,7936,0.8506258935879677,#f9bc39
29952,8448,0.8404770378805696,#c5ef33
29952,8960,0.8383385357514597,#b9f534
29952,9472,0.8680048269279181,#d73606
29952,9984,0.8766868992634044,#910b01
29952,10496,0.8665004513585091,#de3e08
29952,11008,0.8782665359212023,#810602
29952,11520,0.8775569565433261,#870801
29952,12032,0.8763542202758318,#940c01
29952,12544,0.8634749169929788,#ed550f
29952,13056,0.8384187077692864,#b9f534
29952,13568,0.8373336275263241,#b1f836
29952,14080,0.8147563825402503,#17debf
29952,14592,0.7916028756406354,#467af2
29952,15104,0.7614881415629771,#351e58
30464,1280,0.8200785168594035,#27eda3
30464,1792,0.8353578613742059,#a4fc3b
30464,2304,0.818555084115503,#20e9ac
30464,2816,0.8794963566005043,#7a0402
30464,3328,0.8770827264399567,#8e0a01
30464,3840,0.8762919556023476,#940c01
30464,4352,0.8769606002601933,#8e0a01
30464,4864,0.8762136343249932,#970d01
30464,5376,0.8754398548441168,#9d1001
30464,5888,0.8765749735569435,#910b01
30464,6400,0.849528546604836,#f6c23a
30464,6912,0.8667566636509562,#de3e08
30464,7424,0.8562222551145738,#fd9229
30464,7936,0.8789815640851519,#7a0402
30464,8448,0.8636706034435822,#ec520e
30464,8960,0.8300258493733179,#78fe59
30464,9472,0.8706732889746795,#c52602
30464,9984,0.8780622087778854,#840701
30464,10496,0.8776255157641037,#870801
30464,11008,0.8787295416873417,#7a0402
30464,11520,0.877266273568503,#8b0901
30464,12032,0.8771567838210556,#8b0901
30464,12544,0.8774144816406662,#8b0901
30464,13056,0.8767538652861254,#910b01
30464,13568,0.841314952059967,#cdeb34
30464,14080,0.85512305391447,#fe9b2d
30464,14592,0.8071028750285106,#26bde9
30464,15104,0.8434037759495071,#d8e335
30464,15616,0.8299297340898892,#78fe59
30976,2304,0.8718590223522357,#be2102
30976,2816,0.8770415629649626,#8e0a01
30976,3328,0.8773830636922894,#8b0901
30976,3840,0.8777221019812936,#870801
30976,4352,0.8777280661527384,#870801
30976,4864,0.8773060646399422,#8b0901
30976,5376,0.8764976206634066,#940c01
30976,5888,0.878294076216214,#810602
30976,6400,0.8664354439349787,#e04008
30976,6912,0.8707585017859765,#c52602
30976,7424,0.8700655406319341,#c92903
30976,7936,0.8525865356592983,#fcb035
30976,8448,0.8770797930731614,#8e0a01
30976,8960,0.8326731156454955,#92fe46
30976,9472,0.872396733507856,#b91e01
30976,9984,0.8788381458103907,#7a0402
30976,10496,0.8763845281239212,#940c01
30976,11008,0.8797258819400501,#7a0402
30976,11520,0.8789798449795212,#7a0402
30976,12032,0.880376394472712,#7a0402
30976,12544,0.8782754299909852,#810602
30976,13056,0.8785036861740458,#7d0502
30976,13568,0.8787836310029437,#7a0402
30976,14080,0.8721735864575247,#bb1f01
30976,14592,0.8378026217775094,#b3f835
30976,15104,0.8318239932755698,#8bfe4b
30976,15616,0.7842519553742235,#4560d6
30976,16128,0.8742342086800109,#a91501
31488,3328,0.8728977769733961,#b41b01
31488,3840,0.8748113964421964,#a31201
31488,4352,0.8682999243555656,#d63405
31488,4864,0.875931295676127,#970d01
31488,5376,0.8747875913924399,#a31201
31488,5888,0.8790017604908319,#7a0402
31488,6400,0.8691933856046473,#d02f04
31488,6912,0.8497933923929762,#f7c039
31488,7424,0.826985923901872,#5dfb6f
31488,7936,0.8105936203126215,#1ccdd7
31488,8448,0.8791933830245855,#7a0402
31488,8960,0.8614254551288033,#f46516
31488,9472,0.8676863544067436,#d93806
31488,9984,0.8791005023991335,#7a0402
31488,10496,0.8789044744138695,#7a0402
31488,11008,0.8789094575363685,#7a0402
31488,11520,0.8779267475501161,#840701
31488,12032,0.8797336134195702,#7a0402
31488,12544,0.8795219930562999,#7a0402
31488,13056,0.8790217681569028,#7a0402
31488,13568,0.878986308542969,#7a0402
31488,14080,0.8794205528042938,#7a0402
31488,14592,0.8786150007417689,#7d0502
31488,15104,0.862017070623016,#f26014
31488,15616,0.820638772061688,#29eea0
31488,16128,0.8312978439072278,#84fe50
31488,16640,0.5518150310043507,#30123b
32000,5376,0.8694448282177076,#ce2d04
32000,5888,0.8564430958075762,#fd9229
32000,6400,0.8576202368007544,#fc8624
32000,6912,0.8335680537075603,#98fe42
32000,7424,0.8494024985699196,#f4c43a
32000,7936,0.8455242765804142,#e5d838
32000,8448,0.8703702472774426,#c72803
32000,8960,0.8766836295126423,#910b01
32000,9472,0.8725801337961686,#b61c01
32000,9984,0.8769503360341694,#8e0a01
32000,10496,0.8768841416115651,#8e0a01
32000,11008,0.876923807813228,#8e0a01
32000,11520,0.8755819171307632,#9d1001
32000,12032,0.8741162802505398,#a91501
32000,12544,0.8758514655739288,#9a0e01
32000,13056,0.8762102813554195,#970d01
32000,13568,0.8766598963373632,#910b01
32000,14080,0.8779158850813236,#840701
32000,14592,0.8755348352640977,#9d1001
32000,15104,0.8761181812466097,#970d01
32000,15616,0.8414588240496383,#cdeb34
32000,16128,0.8523638433259381,#fcb035
32000,16640,0.7426046469055472,#30123b
32512,6912,0.8721868683195306,#bb1f01
32512,7424,0.8448079968544331,#e1dc37
32512,7936,0.8305870392273103,#80fe53
32512,8448,0.8692841789594555,#d02f04
32512,8960,0.8784025426668941,#7d0502
32512,9472,0.8764219495242316,#940c01
32512,9984,0.87892924026425,#7a0402
32512,10496,0.8773891814551893,#8b0901
32512,11008,0.8781090667152865,#810602
32512,11520,0.8773639943265539,#8b0901
32512,12032,0.8760054315700412,#970d01
32512,12544,0.8785704413220956,#7d0502
32512,13056,0.879208889805944,#7a0402
32512,13568,0.8795195036942212,#7a0402
32512,14080,0.8778691078104748,#840701
32512,14592,0.8775350757492646,#870801
32512,15104,0.8773522504781163,#8b0901
32512,15616,0.8641484851900525,#ea500d
32512,16128,0.8244777825488171,#46f783
32512,16640,0.8128171907083639,#18d7ca
32512,17152,0.5662053569136426,#30123b
33024,7936,0.8687506006787005,#d23005
33024,8448,0.8719781096545848,#bb1f01
33024,8960,0.8783038430117166,#810602
33024,9472,0.8769895781955639,#8e0a01
33024,9984,0.8777789412491421,#840701
33024,10496,0.8791150796118569,#7a0402
33024,11008,0.87635184453159,#940c01
33024,11520,0.8797723351007476,#7a0402
33024,12032,0.880059149574582,#7a0402
33024,12544,0.8789590695784218,#7a0402
33024,13056,0.8776485801953207,#870801
33024,13568,0.8766713069445107,#910b01
33024,14080,0.877271062758801,#8b0901
33024,14592,0.8765249759475768,#940c01
33024,15104,0.8776835761775099,#870801
33024,15616,0.8690249565220295,#d23005
33024,16128,0.8203818795206059,#29eea0
33024,16640,0.7691043667185298,#3b2f7f
33024,17152,0.7118449468114824,#30123b
33536,8448,0.873209091590681,#b11901
33536,8960,0.877521972483435,#870801
33536,9472,0.8775344531385141,#870801
33536,9984,0.8774543115778043,#8b0901
33536,10496,0.878551405037357,#7d0502
33536,11008,0.8755435275823307,#9d1001
33536,11520,0.8782328325415771,#810602
33536,12032,0.877623001908987,#870801
33536,12544,0.8798521121104362,#7a0402
33536,13056,0.8795203968883363,#7a0402
33536,13568,0.8789309533943674,#7a0402
33536,14080,0.8794485785435633,#7a0402
33536,14592,0.8768094641137272,#910b01
33536,15104,0.8780781744559315,#810602
33536,15616,0.8783310901066012,#810602
33536,16128,0.8456426105170186,#e5d838
33536,16640,0.832433641583452,#8efe48
33536,17152,0.848437215485838,#f2c83a
34048,9472,0.87188491011597,#be2102
34048,9984,0.8728991147121012,#b41b01
34048,10496,0.8762797137440983,#940c01
34048,11008,0.8763080630481308,#940c01
34048,11520,0.8744438034971718,#a61401
34048,12032,0.8765063131848316,#940c01
34048,12544,0.8763221412048057,#940c01
34048,13056,0.876006530129281,#970d01
34048,13568,0.8764963016243699,#940c01
34048,14080,0.8749825909876955,#a31201
34048,14592,0.8755448269775211,#9d1001
34048,15104,0.8761863992660301,#970d01
34048,15616,0.8716865215569576,#be2102
34048,16128,0.8630153946048924,#ee5810
34048,16640,0.8503149395106464,#f8be39
34048,17152,0.7846947058833703,#4560d6
34560,10496,0.8733183685477707,#b11901
34560,11008,0.8726745941282765,#b61c01
34560,11520,0.8777967418366578,#840701
34560,12032,0.8775093301275053,#870801
34560,12544,0.8787947562251969,#7a0402
34560,13056,0.8787423327191608,#7a0402
34560,13568,0.8770773425429292,#8e0a01
34560,14080,0.8759389095058577,#970d01
34560,14592,0.8759037136988875,#9a0e01
34560,15104,0.8721508440978544,#bb1f01
34560,15616,0.7990029359987613,#3e9bfe
34560,16128,0.8710954423103352,#c32402
34560,16640,0.7976259098173633,#4193fe
34560,17152,0.5152345938037399,#30123b
35072,12032,0.8741776223395362,#a91501
35072,12544,0.8746336457289191,#a61401
35072,13056,0.8773233438840469,#8b0901
35072,13568,0.8771992395965857,#8b0901
35072,14080,0.877946424352397,#840701
35072,14592,0.8779705168623464,#840701
35072,15104,0.7914119346069006,#467af2
35072,15616,0.7598674937318097,#341b51
35072,16128,0.7595961098067268,#341b51
35072,16640,0.8607050399078575,#f66b18
35072,17152,0.7138812466384024,#30123b
35584,3840,0.7724359947425251,#3d3791
35584,4352,0.8716389611449379,#be2102
35584,4864,0.8647044928339711,#e84b0c
35584,5376,0.5321052184365689,#30123b
35584,13056,0.8742621910089661,#a91501
35584,13568,0.8770751990432845,#8e0a01
35584,14080,0.8787416101967976,#7a0402
35584,14592,0.8789795378251376,#7a0402
35584,15104,0.874110715685668,#a91501
35584,15616,0.8538776722277014,#fda631
35584,16128,0.8657070691883245,#e3440a
35584,16640,0.8662473366206495,#e04008
35584,17152,0.7704251012521744,#3c3285
36096,2816,0.7526502229316367,#30123b
36096,3328,0.8130427819689325,#18d7ca
36096,3840,0.8569260691890126,#fd8c27
36096,4352,0.8370476657735129,#b1f836
36096,4864,0.6305545173198946,#30123b
36096,5376,0.46675800798167494,#30123b
36096,13568,0.8687642448136497,#d23005
36096,14080,0.8421890883718125,#d1e834
36096,14592,0.8407616379015727,#c8ee33
36096,15104,0.8045750058159874,#2db4f1
36096,15616,0.8461823348438149,#e8d538
36096,16128,0.8699435811304279,#cb2b03
36096,16640,0.764704370412676,#372365
36608,2304,0.8580506846422966,#fb8323
36608,2816,0.7832282413432958,#455bce
36608,3328,0.8664602250802245,#e04008
36608,3840,0.8755799375330054,#9d1001
36608,4352,0.8769676717752258,#8e0a01
36608,4864,0.6591800346808834,#30123b
36608,5376,0.34575547445324845,#30123b
36608,5888,0.6974622499235558,#30123b
36608,6400,0.8206746923478115,#2cef9d
36608,6912,0.7994339105023746,#3e9bfe
36608,14080,0.6341009753165548,#30123b
36608,14592,0.6227381439396741,#30123b
36608,15104,0.6018313144069668,#30123b
36608,15616,0.6323646499650448,#30123b
36608,16128,0.7177375716327231,#30123b
37120,2304,0.7430845798370275,#30123b
37120,2816,0.7854063666836429,#4563d9
37120,3328,0.8089269688918139,#20c6df
37120,3840,0.8573727848922951,#fc8926
37120,4352,0.8759962198532436,#970d01
37120,4864,0.8438974893666565,#dae236
37120,5376,0.42088050035850955,#30123b
37120,5888,0.793512347151982,#4584f9
37120,6400,0.8755645996643145,#9d1001
37120,6912,0.8652562608234758,#e5460a
37120,7424,0.8434020230613898,#d8e335
37120,7936,0.6843425954779986,#30123b
37120,8448,0.38087310791015627,#30123b
37632,2304,0.8442388468803544,#dde036
37632,2816,0.7729329430848721,#3e3a96
37632,3328,0.8133382700791957,#17d9c7
37632,3840,0.8509406507204882,#f9ba38
37632,4352,0.8772854581007478,#8b0901
37632,4864,0.8746387861577877,#a61401
37632,5376,0.572156510974548,#30123b
37632,5888,0.7985234173710657,#3f98fe
37632,6400,0.8776761036097347,#870801
37632,6912,0.8759007906881036,#9a0e01
37632,7424,0.87693187192114,#8e0a01
37632,7936,0.8776350920075888,#870801
37632,8448,0.8569699971391391,#fd8c27
37632,8960,0.8409845847985189,#caed33
37632,9472,0.5149089015288086,#30123b
38144,2816,0.8068627272806363,#26bde9
38144,3328,0.8529341794569535,#fcae34
38144,3840,0.8753103087457038,#a01101
38144,4352,0.8749492243033501,#a31201
38144,4864,0.8746597239554749,#a61401
38144,5376,0.820637874126887,#29eea0
38144,5888,0.6196111292075922,#30123b
38144,6400,0.8747494181953643,#a31201
38144,6912,0.8728198246549534,#b61c01
38144,7424,0.8736820261071128,#ae1801
38144,7936,0.8758888731396499,#9a0e01
38144,8448,0.877041678576743,#8e0a01
38144,8960,0.8745551124587039,#a61401
38144,9472,0.870106659093039,#c92903
38144,9984,0.8413687757301351,#cdeb34
38656,3328,0.8700587953854672,#c92903
38656,3840,0.8749899502499885,#a31201
38656,4352,0.8779963570587868,#840701
38656,4864,0.8775542738884315,#870801
38656,5376,0.867207386504107,#db3a07
38656,5888,0.48172401914188595,#30123b
38656,6400,0.8745942653989927,#a61401
38656,6912,0.8744753200523732,#a61401
38656,7424,0.8761640542878537,#970d01
38656,7936,0.87714401328658,#8e0a01
38656,8448,0.8607159749433959,#f66b18
38656,8960,0.874734676402466,#a31201
38656,9472,0.875627084181663,#9a0e01
38656,9984,0.8761674666259383,#970d01
38656,10496,0.8486196151491936,#f2c83a
39168,3840,0.8751251315224028,#a01101
39168,4352,0.8771998463186894,#8b0901
39168,4864,0.8786404406931323,#7d0502
39168,5376,0.8765608182289275,#910b01
39168,5888,0.619280757646727,#30123b
39168,6400,0.8593770571465567,#f9771e
39168,6912,0.8746103810838599,#a61401
39168,7424,0.875729000810174,#9a0e01
39168,7936,0.8763423659846497,#940c01
39168,8448,0.8691115981895583,#d02f04
39168,8960,0.862100272806743,#f26014
39168,9472,0.8770938180753843,#8e0a01
39168,9984,0.8503236654726315,#f8be39
39168,10496,0.8588561376436135,#fa7a1f
39168,11008,0.8235940447597585,#3ff58a
39680,4352,0.8748059019752914,#a31201
39680,4864,0.876583757572743,#910b01
39680,5376,0.8772681132141129,#8b0901
39680,5888,0.7641769536041688,#372365
39680,6400,0.8767837937036543,#910b01
39680,6912,0.8753248765429955,#9d1001
39680,7424,0.8756289951650443,#9a0e01
39680,7936,0.8752922543760364,#a01101
39680,8448,0.8763130894907062,#940c01
39680,8960,0.8774007511276132,#8b0901
39680,9472,0.878698159214115,#7a0402
39680,9984,0.8618970884845409,#f26014
39680,10496,0.877226508164057,#8b0901
39680,11008,0.8070302631261749,#26bde9
39680,11520,0.649069338453561,#30123b
40192,4352,0.8694652695844447,#ce2d04
40192,4864,0.8735282017735961,#ae1801
40192,5376,0.8724059376771448,#b91e01
40192,5888,0.6736073785947827,#30123b
40192,6400,0.8747347407479942,#a31201
40192,6912,0.8750482877619749,#a01101
40192,7424,0.8724291727082774,#b91e01
40192,7936,0.8718525706515813,#be2102
40192,8448,0.8731156602261099,#b41b01
40192,8960,0.8726902617862546,#b61c01
40192,9472,0.8719127216022169,#bb1f01
40192,9984,0.8729594269214029,#b41b01
40192,10496,0.86155501183358,#f36315
40192,11008,0.8289053883045744,#6dfd62
40192,11520,0.774974575474855,#4040a1
40704,4864,0.8743522480642496,#a91501
40704,5376,0.8757016419652739,#9a0e01
40704,5888,0.8259174066036015,#51f979
40704,6400,0.8767035115078097,#910b01
40704,6912,0.8766336159944066,#910b01
40704,7424,0.8751463022668187,#a01101
40704,7936,0.8747399708521326,#a31201
40704,8448,0.8760606014955293,#970d01
40704,8960,0.8721620348852926,#bb1f01
40704,9472,0.8733396347812612,#b11901
40704,9984,0.876156930249184,#970d01
40704,10496,0.8734473911288536,#b11901
40704,11008,0.7059247256447727,#30123b
40704,11520,0.6703249223360518,#30123b
41216,5376,0.8718681044119353,#be2102
41216,5888,0.8014530793944556,#38a5fb
41216,6400,0.8792605515122964,#7a0402
41216,6912,0.8770119072062023,#8e0a01
41216,7424,0.8747966649531358,#a31201
41216,7936,0.8728728254796423,#b41b01
41216,8448,0.8742710479270879,#a91501
41216,8960,0.8751210226475982,#a01101
41216,9472,0.8782204044602091,#810602
41216,9984,0.8777673025962407,#840701
41216,10496,0.8771315088012646,#8e0a01
41216,11008,0.8434169375597945,#d8e335
41216,11520,0.7738950339079317,#3f3d9c
41216,12032,0.7496357007593818,#30123b
41728,5888,0.6756766755200713,#30123b
41728,6400,0.8740859183371021,#a91501
41728,6912,0.8766681923389132,#910b01
41728,7424,0.8752798485630809,#a01101
41728,7936,0.8769139480841269,#8e0a01
41728,8448,0.8752876467503,#a01101
41728,8960,0.8760522136523453,#970d01
41728,9472,0.8776209108624229,#870801
41728,9984,0.8781658345508014,#810602
41728,10496,0.8721869335637152,#bb1f01
41728,11008,0.8295320872550074,#74fe5c
41728,11520,0.8724413675806386,#b91e01
41728,12032,0.8033874645505982,#31aff5
42240,7936,0.8705624992306881,#c72803
42240,8448,0.8733410742517351,#b11901
42240,8960,0.8763864885488744,#940c01
42240,9472,0.875062977979762,#a01101
42240,9984,0.8725363399896543,#b61c01
42240,10496,0.8723935971562524,#b91e01
42240,11008,0.8126413211068484,#18d5cc
42240,11520,0.834989941114297,#a1fc3d
42240,12032,0.7883439254042212,#4670e8
42240,12544,0.6864955020897311,#30123b
42752,8960,0.8521757007942606,#fbb336
42752,9472,0.8747417285541802,#a31201
42752,9984,0.8733853423064885,#b11901
42752,10496,0.8249897390918582,#4af880
42752,11008,0.8403259186473141,#c5ef33
42752,11520,0.8197692760510474,#27eda3
42752,12032,0.8618570837075129,#f36315
43264,7936,0.8259076226624458,#51f979
43264,8448,0.8751508526312366,#a01101
43264,8960,0.8765865900448407,#910b01
43264,9472,0.844985223850411,#e1dc37
43264,9984,0.8494032184856418,#f4c43a
43264,10496,0.8171440493243196,#1be5b4
43264,11008,0.8119060728002632,#19d3cf
43264,11520,0.8326692963303457,#92fe46
43264,12032,0.8686676224153621,#d43205
43776,5888,0.874711352239054,#a31201
43776,6400,0.8487046319958291,#f3c63a
43776,6912,0.8369605676431563,#aef937
43776,7424,0.8012476665018785,#38a5fb
43776,7936,0.8622784237866045,#f15d13
43776,8448,0.8781638881996552,#810602
43776,8960,0.8770832434269323,#8e0a01
43776,9472,0.8046796643948139,#2db4f1
43776,9984,0.7875631574676488,#466be3
43776,10496,0.8095267691645055,#1ec9dc
43776,11008,0.8690343927391809,#d23005
43776,11520,0.8695633632517928,#ce2d04
44288,6400,0.8691526015080675,#d02f04
44288,6912,0.8726570223489214,#b61c01
44288,7424,0.8721478045041027,#bb1f01
44288,7936,0.87350398340015,#ae1801
44288,8448,0.8674765828629033,#d93806
44288,8960,0.8276545790497107,#65fc68
44288,9472,0.5138523866388828,#30123b
